"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2021-10-26","93.941","93.830","94.015","93.685","20.28K","0.14%"
"2021-10-25","93.809","93.660","93.960","93.465","25.86K","0.20%"
"2021-10-22","93.625","93.745","93.780","93.510","23.48K","-0.14%"
"2021-10-21","93.758","93.595","93.785","93.475","20.25K","0.24%"
"2021-10-20","93.535","93.800","93.880","93.520","25.85K","-0.21%"
"2021-10-19","93.728","93.950","93.950","93.490","25.68K","-0.23%"
"2021-10-18","93.945","93.940","94.175","93.865","20.66K","0.01%"
"2021-10-15","93.938","94.035","94.070","93.850","18.43K","-0.02%"
"2021-10-14","93.961","94.010","94.090","93.760","17.67K","-0.13%"
"2021-10-13","94.080","94.525","94.550","94.005","22.24K","-0.46%"
"2021-10-12","94.519","94.395","94.570","94.235","17.52K","0.20%"
"2021-10-11","94.326","94.105","94.415","94.030","19.69K","0.26%"
"2021-10-8","94.079","94.195","94.345","93.925","32.27K","-0.15%"
"2021-10-7","94.221","94.240","94.290","94.085","14.33K","-0.05%"
"2021-10-6","94.272","93.980","94.455","93.980","28.22K","0.32%"
"2021-10-5","93.967","93.855","94.075","93.815","18.79K","0.20%"
"2021-10-4","93.780","94.090","94.110","93.680","24.71K","-0.28%"
"2021-10-1","94.047","94.320","94.405","94.000","22.85K","-0.20%"
"2021-9-30","94.240","94.345","94.520","94.120","33.91K","-0.12%"
"2021-9-29","94.353","93.730","94.440","93.685","31.45K","0.61%"
"2021-9-28","93.780","93.405","93.820","93.360","36.70K","0.43%"
"2021-9-27","93.381","93.305","93.495","93.195","21.08K","0.05%"
"2021-9-24","93.335","93.090","93.415","93.045","17.04K","0.33%"
"2021-9-23","93.030","93.500","93.530","92.965","24.80K","-0.46%"
"2021-9-22","93.460","93.225","93.515","92.970","32.53K","0.28%"
"2021-9-21","93.200","93.230","93.280","93.040","18.77K","-0.06%"
"2021-9-20","93.256","93.230","93.445","93.170","21.37K","0.09%"
"2021-9-17","93.176","92.870","93.235","92.745","19.16K","0.28%"
"2021-9-16","92.919","92.450","92.945","92.435","30.55K","0.42%"
"2021-9-15","92.534","92.650","92.670","92.405","23.93K","-0.09%"
"2021-9-14","92.614","92.620","92.665","92.290","19.46K","-0.04%"
"2021-9-13","92.652","92.640","92.880","92.640","1.86K","0.07%"
"2021-9-10","92.590","92.525","92.650","92.330","10.52K","0.12%"
"2021-9-9","92.480","92.710","92.765","92.380","29.16K","-0.18%"
"2021-9-8","92.650","92.545","92.860","92.475","27.72K","0.15%"
"2021-9-7","92.514","92.180","92.575","92.105","32.58K","0.52%"
"2021-9-6","92.033","92.105","92.310","92.100","7.09K","0.00%"
"2021-9-3","92.033","92.240","92.265","91.800","32.69K","-0.21%"
"2021-9-2","92.228","92.510","92.545","92.200","17.95K","-0.24%"
"2021-9-1","92.449","92.670","92.790","92.380","17.41K","-0.20%"
"2021-8-31","92.635","92.705","92.760","92.395","25.30K","-0.02%"
"2021-8-30","92.652","92.680","92.790","92.595","14.89K","-0.05%"
"2021-8-27","92.694","93.075","93.195","92.630","31.61K","-0.41%"
"2021-8-26","93.078","92.825","93.095","92.825","20.50K","0.26%"
"2021-8-25","92.832","92.920","93.140","92.820","18.28K","-0.07%"
"2021-8-24","92.901","93.015","93.090","92.815","13.70K","-0.08%"
"2021-8-23","92.971","93.425","93.515","92.960","18.39K","-0.57%"
"2021-8-20","93.508","93.600","93.750","93.455","15.39K","-0.09%"
"2021-8-19","93.588","93.215","93.605","93.215","20.63K","0.48%"
"2021-8-18","93.144","93.155","93.275","92.945","21.78K","0.00%"
"2021-8-17","93.145","92.610","93.175","92.610","20.51K","0.57%"
"2021-8-16","92.619","92.545","92.665","92.475","14.71K","0.12%"
"2021-8-13","92.512","92.990","93.010","92.470","17.08K","-0.57%"
"2021-8-12","93.038","92.905","93.045","92.845","14.19K","0.13%"
"2021-8-11","92.918","93.070","93.205","92.800","18.56K","-0.15%"
"2021-8-10","93.055","92.975","93.145","92.945","13.32K","0.13%"
"2021-8-9","92.938","92.790","92.995","92.720","16.36K","0.15%"
"2021-8-6","92.800","92.285","92.845","92.265","26.17K","0.59%"
"2021-8-5","92.252","92.280","92.360","92.120","10.96K","-0.02%"
"2021-8-4","92.274","92.045","92.315","91.820","16.07K","0.20%"
"2021-8-3","92.088","92.060","92.160","91.895","10.27K","0.02%"
"2021-8-2","92.065","92.150","92.180","91.920","14.28K","-0.13%"
"2021-7-30","92.188","91.895","92.215","91.780","22.39K","0.35%"
"2021-7-29","91.871","92.255","92.290","91.850","23.57K","-0.48%"
"2021-7-28","92.317","92.460","92.785","92.235","28.21K","-0.13%"
"2021-7-27","92.436","92.625","92.845","92.320","21.09K","-0.23%"
"2021-7-26","92.651","92.915","92.975","92.540","17.46K","-0.30%"
"2021-7-23","92.928","92.850","93.040","92.785","12.47K","0.11%"
"2021-7-22","92.830","92.810","92.930","92.505","23.39K","0.08%"
"2021-7-21","92.759","92.970","93.195","92.730","18.58K","-0.24%"
"2021-7-20","92.979","92.875","93.180","92.805","17.81K","0.09%"
"2021-7-19","92.900","92.700","93.050","92.630","24.20K","0.23%"
"2021-7-16","92.687","92.585","92.760","92.530","15.02K","0.06%"
"2021-7-15","92.631","92.405","92.695","92.275","16.28K","0.24%"
"2021-7-14","92.405","92.795","92.835","92.345","19.38K","-0.38%"
"2021-7-13","92.759","92.205","92.810","92.135","22.01K","0.55%"
"2021-7-12","92.256","92.140","92.420","92.075","10.54K","0.15%"
"2021-7-9","92.116","92.380","92.545","92.085","14.47K","-0.31%"
"2021-7-8","92.406","92.705","92.790","92.240","23.11K","-0.26%"
"2021-7-7","92.645","92.540","92.840","92.415","23.69K","0.11%"
"2021-7-6","92.543","92.255","92.655","91.995","24.70K","0.14%"
"2021-7-5","92.413","92.250","92.355","92.135","11.02K","0.00%"
"2021-7-2","92.413","92.575","92.760","92.170","24.56K","-0.20%"
"2021-7-1","92.594","92.355","92.600","92.255","20.84K","0.18%"
"2021-6-30","92.431","92.070","92.440","92.000","17.12K","0.42%"
"2021-6-29","92.041","91.870","92.195","91.850","14.08K","0.18%"
"2021-6-28","91.876","91.820","92.010","91.685","14.04K","0.03%"
"2021-6-25","91.844","91.830","91.865","91.520","16.64K","0.05%"
"2021-6-24","91.795","91.805","91.915","91.645","11.98K","0.01%"
"2021-6-23","91.785","91.735","91.895","91.505","18.70K","0.04%"
"2021-6-22","91.751","91.890","92.135","91.645","17.33K","-0.14%"
"2021-6-21","91.881","92.280","92.360","91.820","20.05K","-0.36%"
"2021-6-18","92.209","91.860","92.395","91.805","26.12K","0.37%"
"2021-6-17","91.873","91.375","91.995","91.285","48.18K","0.73%"
"2021-6-16","91.208","90.490","91.385","90.410","46.86K","0.78%"
"2021-6-15","90.502","90.470","90.640","90.310","13.54K","0.03%"
"2021-6-14","90.475","90.485","90.565","90.485","0.06K","-0.08%"
"2021-6-11","90.550","90.060","90.610","89.960","9.62K","0.52%"
"2021-6-10","90.078","90.150","90.325","89.990","24.15K","-0.05%"
"2021-6-9","90.121","90.135","90.170","89.830","25.27K","0.05%"
"2021-6-8","90.076","89.995","90.175","89.950","22.33K","0.14%"
"2021-6-7","89.946","90.150","90.300","89.905","31.86K","-0.21%"
"2021-6-4","90.133","90.490","90.625","90.015","24.47K","-0.41%"
"2021-6-3","90.501","89.905","90.555","89.880","31.50K","0.67%"
"2021-6-2","89.901","89.910","90.235","89.855","16.37K","0.09%"
"2021-6-1","89.819","89.795","89.940","89.650","20.19K","-0.19%"
"2021-5-31","89.993","89.995","90.115","89.805","11.70K","0.00%"
"2021-5-28","89.993","89.995","90.430","89.970","33.30K","0.04%"
"2021-5-27","89.959","90.075","90.180","89.895","19.02K","-0.08%"
"2021-5-26","90.030","89.695","90.105","89.580","18.22K","0.45%"
"2021-5-25","89.628","89.835","89.855","89.515","21.14K","-0.23%"
"2021-5-24","89.838","90.015","90.105","89.750","15.80K","-0.19%"
"2021-5-21","90.005","89.790","90.155","89.630","24.87K","0.23%"
"2021-5-20","89.795","90.205","90.225","89.735","18.13K","-0.44%"
"2021-5-19","90.191","89.775","90.280","89.680","32.53K","0.51%"
"2021-5-18","89.734","90.185","90.190","89.675","21.72K","-0.45%"
"2021-5-17","90.142","90.345","90.415","90.125","17.80K","-0.19%"
"2021-5-14","90.318","90.735","90.795","90.270","20.26K","-0.46%"
"2021-5-13","90.735","90.735","90.910","90.575","27.51K","0.05%"
"2021-5-12","90.686","90.185","90.790","90.130","46.71K","0.62%"
"2021-5-11","90.124","90.230","90.335","89.955","35.66K","-0.07%"
"2021-5-10","90.185","90.215","90.325","90.015","27.53K","-0.03%"
"2021-5-7","90.216","90.875","90.955","90.170","46.40K","-0.79%"
"2021-5-6","90.936","91.255","91.380","90.865","24.52K","-0.39%"
"2021-5-5","91.293","91.255","91.435","91.165","15.39K","0.02%"
"2021-5-4","91.275","90.985","91.390","90.965","26.33K","0.38%"
"2021-5-3","90.927","91.270","91.385","90.845","23.13K","-0.38%"
"2021-4-30","91.270","90.600","91.320","90.580","29.91K","0.75%"
"2021-4-29","90.593","90.525","90.770","90.395","22.12K","0.00%"
"2021-4-28","90.593","90.865","91.105","90.525","22.95K","-0.33%"
"2021-4-27","90.892","90.850","91.045","90.785","12.89K","0.12%"
"2021-4-26","90.780","90.825","90.965","90.655","19.61K","-0.06%"
"2021-4-23","90.839","91.285","91.285","90.780","19.43K","-0.53%"
"2021-4-22","91.321","91.085","91.415","90.970","21.69K","0.21%"
"2021-4-21","91.129","91.210","91.425","91.065","21.10K","-0.11%"
"2021-4-20","91.227","91.040","91.270","90.840","25.95K","0.19%"
"2021-4-19","91.050","91.575","91.750","91.025","32.38K","-0.54%"
"2021-4-16","91.544","91.650","91.810","91.470","18.84K","-0.08%"
"2021-4-15","91.618","91.630","91.745","91.495","20.61K","-0.06%"
"2021-4-14","91.674","91.805","91.815","91.565","14.65K","-0.19%"
"2021-4-13","91.844","92.095","92.365","91.785","28.95K","-0.33%"
"2021-4-12","92.144","92.200","92.335","92.005","25.92K","-0.02%"
"2021-4-9","92.160","92.075","92.430","92.035","19.96K","0.10%"
"2021-4-8","92.069","92.445","92.505","92.010","19.04K","-0.44%"
"2021-4-7","92.472","92.300","92.515","92.155","18.61K","0.13%"
"2021-4-6","92.348","92.580","92.800","92.285","20.49K","-0.27%"
"2021-4-5","92.595","93.010","93.130","92.560","27.78K","-0.49%"
"2021-4-2","93.051","92.910","93.125","92.840","5.78K","0.11%"
"2021-4-1","92.947","93.230","93.365","92.890","22.12K","-0.31%"
"2021-3-31","93.236","93.275","93.470","93.005","20.93K","-0.09%"
"2021-3-30","93.321","92.925","93.380","92.890","17.12K","0.39%"
"2021-3-29","92.956","92.730","92.980","92.720","19.82K","0.20%"
"2021-3-26","92.775","92.850","92.895","92.650","18.99K","-0.05%"
"2021-3-25","92.826","92.595","92.940","92.520","27.58K","0.32%"
"2021-3-24","92.530","92.430","92.630","92.350","19.00K","0.20%"
"2021-3-23","92.347","91.810","92.400","91.770","27.71K","0.66%"
"2021-3-22","91.741","92.105","92.175","91.695","28.15K","-0.20%"
"2021-3-19","91.925","91.850","92.185","91.665","32.38K","0.06%"
"2021-3-18","91.870","91.380","91.930","91.290","37.40K","0.48%"
"2021-3-17","91.435","91.875","92.015","91.365","31.10K","-0.48%"
"2021-3-16","91.880","91.820","92.045","91.670","24.24K","0.03%"
"2021-3-15","91.852","91.640","91.855","91.640","1.54K","0.19%"
"2021-3-12","91.678","91.430","91.970","91.405","8.35K","0.28%"
"2021-3-11","91.418","91.855","91.895","91.370","40.32K","-0.45%"
"2021-3-10","91.828","92.035","92.250","91.770","48.93K","-0.15%"
"2021-3-9","91.964","92.445","92.530","91.920","41.05K","-0.40%"
"2021-3-8","92.334","91.940","92.440","91.865","41.68K","0.37%"
"2021-3-5","91.990","91.640","92.225","91.640","47.69K","0.38%"
"2021-3-4","91.644","91.025","91.695","90.985","36.47K","0.77%"
"2021-3-3","90.942","90.800","91.075","90.635","28.97K","0.17%"
"2021-3-2","90.790","91.070","91.405","90.730","30.96K","-0.27%"
"2021-3-1","91.036","90.900","91.150","90.685","36.78K","0.17%"
"2021-2-26","90.882","90.335","90.980","90.135","49.29K","0.83%"
"2021-2-25","90.135","90.075","90.295","89.675","44.24K","-0.04%"
"2021-2-24","90.170","90.090","90.445","89.960","30.51K","0.00%"
"2021-2-23","90.167","89.980","90.265","89.925","22.81K","0.19%"
"2021-2-22","89.999","90.345","90.575","89.980","35.65K","-0.40%"
"2021-2-19","90.363","90.540","90.660","90.165","27.10K","-0.26%"
"2021-2-18","90.600","90.870","90.995","90.535","32.79K","-0.38%"
"2021-2-17","90.949","90.705","91.050","90.610","33.42K","0.49%"
"2021-2-16","90.503","90.310","90.630","90.095","30.62K","0.04%"
"2021-2-15","90.470","90.420","90.460","90.250","13.83K","0.00%"
"2021-2-12","90.470","90.410","90.735","90.355","22.47K","0.06%"
"2021-2-11","90.413","90.450","90.480","90.250","18.99K","0.06%"
"2021-2-10","90.363","90.455","90.515","90.235","24.63K","-0.07%"
"2021-2-9","90.429","90.880","90.895","90.405","22.45K","-0.54%"
"2021-2-8","90.919","91.000","91.225","90.880","29.23K","-0.12%"
"2021-2-5","91.032","91.500","91.605","90.960","26.22K","-0.53%"
"2021-2-4","91.520","91.110","91.585","91.085","19.39K","0.41%"
"2021-2-3","91.148","91.035","91.305","90.980","21.00K","-0.04%"
"2021-2-2","91.189","90.995","91.285","90.795","31.19K","0.24%"
"2021-2-1","90.975","90.545","91.050","90.490","26.46K","0.45%"
"2021-1-29","90.569","90.625","90.760","90.335","29.38K","0.16%"
"2021-1-28","90.427","90.755","90.855","90.375","33.31K","-0.23%"
"2021-1-27","90.640","90.165","90.880","90.130","47.30K","0.55%"
"2021-1-26","90.148","90.385","90.595","90.090","26.46K","-0.25%"
"2021-1-25","90.373","90.195","90.510","90.075","18.84K","0.18%"
"2021-1-22","90.212","90.075","90.300","90.050","22.63K","0.09%"
"2021-1-21","90.127","90.400","90.405","90.030","22.29K","-0.38%"
"2021-1-20","90.469","90.388","90.690","90.248","","-0.01%"
"2021-1-19","90.476","90.700","90.745","90.380","29.11K","-0.31%"
"2021-1-18","90.754","90.770","90.940","90.685","16.27K","0.00%"
"2021-1-15","90.754","90.200","90.790","90.195","29.42K","0.60%"
"2021-1-14","90.215","90.290","90.570","90.040","23.81K","-0.13%"
"2021-1-13","90.334","89.980","90.435","89.890","26.61K","0.30%"
"2021-1-12","90.064","90.485","90.600","89.995","23.64K","-0.42%"
"2021-1-11","90.442","90.090","90.720","90.055","30.54K","0.42%"
"2021-1-8","90.068","89.840","90.230","89.625","38.41K","0.31%"
"2021-1-7","89.791","89.330","89.970","89.325","23.33K","0.32%"
"2021-1-6","89.502","89.390","89.795","89.165","40.29K","0.10%"
"2021-1-5","89.409","89.845","89.845","89.390","19.18K","-0.49%"
"2021-1-4","89.845","89.870","89.925","89.390","28.26K","-0.05%"
"2020-12-31","89.894","89.520","89.965","89.475","13.09K","0.27%"
"2020-12-30","89.649","89.868","89.900","89.515","","-0.30%"
"2020-12-29","89.918","90.160","90.165","89.785","17.25K","-0.40%"
"2020-12-28","90.275","90.260","90.320","89.895","18.46K","0.03%"
"2020-12-24","90.250","90.185","90.310","90.075","10.83K","-0.10%"
"2020-12-23","90.340","90.535","90.580","90.050","27.55K","-0.23%"
"2020-12-22","90.546","90.100","90.620","89.950","21.87K","0.66%"
"2020-12-21","89.949","90.045","90.950","89.925","39.25K","0.00%"
"2020-12-18","89.953","89.800","90.055","89.755","17.93K","0.24%"
"2020-12-17","89.741","90.165","90.180","89.640","29.48K","-0.68%"
"2020-12-16","90.359","90.435","90.635","90.045","28.28K","-0.06%"
"2020-12-15","90.409","90.595","90.780","90.345","22.41K","-0.35%"
"2020-12-14","90.731","90.780","90.900","90.455","0.53K","-0.26%"
"2020-12-11","90.970","90.750","91.050","90.630","11.62K","0.17%"
"2020-12-10","90.820","91.065","91.155","90.655","20.89K","-0.29%"
"2020-12-9","91.083","90.905","91.205","90.690","26.09K","0.13%"
"2020-12-8","90.968","90.915","91.020","90.745","23.12K","0.20%"
"2020-12-7","90.789","90.795","91.240","90.610","35.14K","0.10%"
"2020-12-4","90.694","90.650","90.870","90.470","32.95K","-0.03%"
"2020-12-3","90.718","91.070","91.095","90.505","22.12K","-0.44%"
"2020-12-2","91.115","91.190","91.495","90.980","25.50K","-0.20%"
"2020-12-1","91.297","91.900","91.915","91.140","29.58K","-0.61%"
"2020-11-30","91.858","91.730","92.040","91.490","31.58K","0.06%"
"2020-11-27","91.801","92.000","92.035","91.740","9.92K","-0.18%"
"2020-11-26","91.966","91.950","92.165","91.830","8.18K","0.00%"
"2020-11-25","91.966","92.118","92.252","91.910","","-0.28%"
"2020-11-24","92.220","92.510","92.555","92.105","23.19K","-0.30%"
"2020-11-23","92.494","92.345","92.795","92.000","35.61K","0.11%"
"2020-11-20","92.395","92.330","92.425","92.185","16.26K","0.12%"
"2020-11-19","92.284","92.505","92.720","92.225","20.05K","-0.03%"
"2020-11-18","92.311","92.440","92.510","92.195","14.66K","-0.09%"
"2020-11-17","92.398","92.485","92.605","92.250","17.59K","-0.25%"
"2020-11-16","92.630","92.715","92.850","92.435","29.49K","-0.13%"
"2020-11-13","92.750","92.960","93.005","92.700","14.30K","-0.22%"
"2020-11-12","92.956","92.970","93.125","92.755","23.31K","-0.07%"
"2020-11-11","93.024","92.730","93.190","92.595","23.55K","0.31%"
"2020-11-10","92.736","92.810","92.965","92.585","22.87K","0.02%"
"2020-11-9","92.715","92.230","92.970","92.120","45.99K","0.53%"
"2020-11-6","92.225","92.740","92.825","92.165","32.88K","-0.31%"
"2020-11-5","92.516","93.400","93.540","92.470","35.45K","-0.96%"
"2020-11-4","93.411","93.660","94.330","93.245","36.54K","-0.16%"
"2020-11-3","93.560","94.035","94.060","93.295","18.24K","-0.62%"
"2020-11-2","94.145","94.095","94.315","93.990","14.75K","0.11%"
"2020-10-30","94.042","93.925","94.105","93.660","18.48K","0.07%"
"2020-10-29","93.977","93.470","94.140","93.355","26.34K","0.61%"
"2020-10-28","93.409","93.110","93.660","93.040","25.86K","0.52%"
"2020-10-27","92.927","93.060","93.130","92.775","13.97K","-0.13%"
"2020-10-26","93.044","92.750","93.110","92.730","14.72K","0.30%"
"2020-10-23","92.765","92.970","93.130","92.645","17.69K","-0.21%"
"2020-10-22","92.964","92.725","92.990","92.610","12.27K","0.39%"
"2020-10-21","92.599","93.035","93.060","92.460","24.27K","-0.49%"
"2020-10-20","93.051","93.415","93.505","92.975","22.35K","-0.40%"
"2020-10-19","93.429","93.720","93.775","93.195","21.62K","-0.27%"
"2020-10-16","93.679","93.815","93.885","93.520","19.36K","-0.20%"
"2020-10-15","93.864","93.435","93.925","93.365","17.90K","0.53%"
"2020-10-14","93.366","93.540","93.680","93.240","24.15K","-0.18%"
"2020-10-13","93.536","93.075","93.605","93.045","28.34K","0.46%"
"2020-10-12","93.104","93.110","93.270","93.025","17.46K","0.04%"
"2020-10-9","93.065","93.575","93.620","93.000","19.92K","-0.62%"
"2020-10-8","93.648","93.670","93.820","93.525","14.79K","-0.03%"
"2020-10-7","93.678","93.890","93.975","93.605","20.28K","-0.07%"
"2020-10-6","93.744","93.455","93.915","93.375","26.66K","0.21%"
"2020-10-5","93.545","93.915","93.955","93.415","17.46K","-0.39%"
"2020-10-2","93.909","93.800","94.090","93.735","21.82K","0.16%"
"2020-10-1","93.762","93.865","93.980","93.565","24.77K","-0.18%"
"2020-9-30","93.927","93.900","94.250","93.700","20.01K","0.00%"
"2020-9-29","93.927","94.205","94.350","93.860","17.39K","-0.40%"
"2020-9-28","94.302","94.630","94.670","94.175","20.24K","-0.40%"
"2020-9-25","94.682","94.345","94.795","94.225","18.88K","0.31%"
"2020-9-24","94.394","94.440","94.655","94.225","23.95K","-0.05%"
"2020-9-23","94.443","94.030","94.495","93.965","30.72K","0.45%"
"2020-9-22","94.018","93.585","94.120","93.500","23.40K","0.36%"
"2020-9-21","93.684","93.005","93.815","92.755","32.24K","0.79%"
"2020-9-18","92.952","92.895","93.045","92.770","15.65K","-0.02%"
"2020-9-17","92.969","93.190","93.630","92.875","31.14K","-0.28%"
"2020-9-16","93.231","93.130","93.300","92.800","35.51K","0.16%"
"2020-9-15","93.085","93.070","93.185","92.790","18.64K","0.19%"
"2020-9-14","92.912","93.250","93.300","92.910","3.15K","-0.44%"
"2020-9-11","93.320","93.345","93.375","93.110","11.40K","-0.01%"
"2020-9-10","93.331","93.270","93.450","92.700","21.15K","0.08%"
"2020-9-9","93.258","93.535","93.665","93.125","24.80K","-0.20%"
"2020-9-8","93.441","93.050","93.520","93.000","30.04K","0.78%"
"2020-9-7","92.719","92.800","93.090","92.800","7.78K","0.00%"
"2020-9-4","92.719","92.825","93.245","92.665","25.88K","-0.02%"
"2020-9-3","92.733","92.705","93.085","92.685","20.74K","-0.11%"
"2020-9-2","92.834","92.265","92.875","92.235","24.03K","0.54%"
"2020-9-1","92.337","92.170","92.400","91.725","33.20K","0.22%"
"2020-8-31","92.131","92.300","92.490","91.990","29.09K","-0.27%"
"2020-8-28","92.379","93.030","93.100","92.180","35.37K","-0.66%"
"2020-8-27","92.991","92.835","93.350","92.385","46.98K","-0.01%"
"2020-8-26","92.996","93.020","93.375","92.835","18.76K","-0.02%"
"2020-8-25","93.019","93.270","93.350","92.960","16.29K","-0.29%"
"2020-8-24","93.289","93.215","93.340","92.830","16.20K","0.05%"
"2020-8-21","93.240","92.690","93.480","92.565","25.53K","0.50%"
"2020-8-20","92.778","92.975","93.245","92.710","19.71K","-0.11%"
"2020-8-19","92.880","92.210","93.065","92.145","21.58K","0.67%"
"2020-8-18","92.259","92.820","92.820","92.110","21.71K","-0.63%"
"2020-8-17","92.847","93.035","93.115","92.750","12.46K","-0.26%"
"2020-8-14","93.085","93.245","93.410","92.995","15.38K","-0.25%"
"2020-8-13","93.317","93.365","93.390","92.905","19.29K","-0.10%"
"2020-8-12","93.408","93.655","93.895","93.210","20.59K","-0.21%"
"2020-8-11","93.600","93.595","93.735","93.140","23.50K","0.03%"
"2020-8-10","93.569","93.415","93.685","93.275","15.75K","0.17%"
"2020-8-7","93.412","92.785","93.625","92.740","25.84K","0.69%"
"2020-8-6","92.768","92.780","93.085","92.475","24.33K","-0.09%"
"2020-8-5","92.850","93.145","93.235","92.535","20.13K","-0.57%"
"2020-8-4","93.378","93.505","93.815","93.215","18.00K","-0.14%"
"2020-8-3","93.507","93.390","93.980","93.295","24.99K","0.20%"
"2020-7-31","93.321","92.775","93.525","92.510","28.57K","0.34%"
"2020-7-30","93.009","93.305","93.640","92.890","26.95K","-0.45%"
"2020-7-29","93.432","93.710","93.770","93.120","24.75K","-0.23%"
"2020-7-28","93.647","93.490","93.965","93.450","23.58K","0.03%"
"2020-7-27","93.615","94.345","94.375","93.420","23.56K","-0.81%"
"2020-7-24","94.380","94.750","94.780","94.100","18.25K","-0.28%"
"2020-7-23","94.649","94.955","95.150","94.540","17.88K","-0.30%"
"2020-7-22","94.930","95.090","95.375","94.775","17.68K","-0.14%"
"2020-7-21","95.060","95.700","95.870","94.980","24.68K","-0.74%"
"2020-7-20","95.772","96.000","96.145","95.675","18.20K","-0.12%"
"2020-7-17","95.889","96.260","96.295","95.845","11.60K","-0.45%"
"2020-7-16","96.319","95.975","96.380","95.845","18.27K","0.29%"
"2020-7-15","96.039","96.120","96.215","95.720","14.53K","-0.17%"
"2020-7-14","96.207","96.520","96.670","96.125","12.97K","-0.21%"
"2020-7-13","96.407","96.585","96.640","96.205","18.71K","-0.21%"
"2020-7-10","96.614","96.745","96.960","96.395","16.73K","-0.06%"
"2020-7-9","96.673","96.415","96.780","96.180","21.92K","0.32%"
"2020-7-8","96.368","96.910","97.005","96.345","18.91K","-0.49%"
"2020-7-7","96.839","96.700","97.105","96.555","16.29K","0.16%"
"2020-7-6","96.682","97.190","97.190","96.500","20.09K","-0.64%"
"2020-7-3","97.301","97.210","97.350","97.145","5.24K","0.00%"
"2020-7-2","97.301","97.140","97.335","96.790","17.42K","0.15%"
"2020-7-1","97.155","97.375","97.615","96.985","16.05K","-0.20%"
"2020-6-30","97.349","97.390","97.810","97.185","18.34K","-0.16%"
"2020-6-29","97.501","97.475","97.610","97.085","13.59K","0.10%"
"2020-6-26","97.404","97.335","97.665","97.235","10.76K","0.02%"
"2020-6-25","97.388","97.210","97.585","97.135","16.12K","0.27%"
"2020-6-24","97.129","96.605","97.205","96.500","18.30K","0.54%"
"2020-6-23","96.608","96.840","97.215","96.320","21.21K","-0.39%"
"2020-6-22","96.985","97.630","97.700","96.940","15.16K","-0.61%"
"2020-6-19","97.577","97.400","97.700","97.115","18.10K","0.18%"
"2020-6-18","97.400","97.080","97.555","96.930","13.31K","0.26%"
"2020-6-17","97.144","96.950","97.350","96.765","15.42K","0.22%"
"2020-6-16","96.933","96.490","97.240","96.385","21.71K","-0.05%"
"2020-6-15","96.978","97.170","97.385","97.035","0.54K","-0.34%"
"2020-6-12","97.305","96.835","97.455","96.505","7.39K","0.59%"
"2020-6-11","96.739","96.145","96.820","95.945","16.97K","0.82%"
"2020-6-10","95.950","96.445","96.465","95.705","29.44K","-0.39%"
"2020-6-9","96.321","96.635","97.065","96.215","19.69K","-0.30%"
"2020-6-8","96.608","96.935","97.065","96.580","19.42K","-0.32%"
"2020-6-5","96.922","96.765","97.050","96.430","23.99K","0.27%"
"2020-6-4","96.657","97.320","97.635","96.560","30.71K","-0.62%"
"2020-6-3","97.259","97.570","97.615","97.155","25.24K","-0.41%"
"2020-6-2","97.659","97.860","97.900","97.420","15.32K","-0.16%"
"2020-6-1","97.820","98.265","98.335","97.770","15.02K","-0.53%"
"2020-5-29","98.341","98.470","98.550","97.935","21.71K","-0.03%"
"2020-5-28","98.372","98.930","99.095","98.335","25.98K","-0.69%"
"2020-5-27","99.058","99.010","99.360","98.715","20.95K","0.15%"
"2020-5-26","98.906","99.760","99.785","98.895","18.17K","-0.98%"
"2020-5-25","99.888","99.790","99.995","99.700","4.07K","0.00%"
"2020-5-22","99.888","99.445","99.900","99.400","13.88K","0.49%"
"2020-5-21","99.403","99.180","99.540","99.030","11.52K","0.27%"
"2020-5-20","99.135","99.560","99.570","99.005","13.17K","-0.23%"
"2020-5-19","99.366","99.635","99.755","99.245","18.18K","-0.32%"
"2020-5-18","99.681","100.435","100.515","99.595","17.63K","-0.75%"
"2020-5-15","100.434","100.305","100.515","100.095","12.71K","-0.07%"
"2020-5-14","100.507","100.245","100.605","100.200","13.87K","0.22%"
"2020-5-13","100.291","100.055","100.325","99.585","14.30K","0.34%"
"2020-5-12","99.956","100.270","100.510","99.685","12.08K","-0.31%"
"2020-5-11","100.270","99.860","100.350","99.690","14.20K","0.50%"
"2020-5-8","99.769","99.840","99.970","99.460","11.06K","-0.14%"
"2020-5-7","99.906","100.265","100.455","99.825","13.98K","-0.23%"
"2020-5-6","100.136","99.840","100.265","99.800","8.86K","0.37%"
"2020-5-5","99.762","99.580","100.070","99.375","12.35K","0.20%"
"2020-5-4","99.567","99.100","99.655","99.090","14.59K","0.47%"
"2020-5-1","99.100","99.130","99.225","98.765","12.23K","0.07%"
"2020-4-30","99.028","99.550","99.800","98.830","26.66K","-0.62%"
"2020-4-29","99.644","99.935","99.955","99.515","10.39K","-0.29%"
"2020-4-28","99.934","100.155","100.295","99.485","13.66K","-0.16%"
"2020-4-27","100.097","100.270","100.370","99.840","11.46K","-0.34%"
"2020-4-24","100.434","100.615","100.975","100.250","11.91K","-0.10%"
"2020-4-23","100.535","100.595","100.850","100.120","22.23K","0.01%"
"2020-4-22","100.528","100.330","100.625","99.990","11.26K","0.15%"
